state,date,type,sex,abs,rate,piped_water,sanitation,electricity,income_mean,gini,poverty_absolute,cpi
Perak,1990-01-01,,,,,,,,,,,66.32795754
Perak,1991-01-01,,,,,,,,,,,68.33542436
Perak,1992-01-01,,,,,,,,1274,0.399,10.2,70.80585751
Perak,1993-01-01,,,,,,,,,,,73.30149368
Perak,1994-01-01,,,,,,,,,,,75.05872867
Perak,1995-01-01,,,,,,,,1436,0.397,9.1,77.58566515
Perak,1996-01-01,,,,,,,,,,,80.04365666
Perak,1997-01-01,,,,,,,,1940,0.381,4.5,82.65777175
Perak,1998-01-01,,,,,,,,,,,86.2167496
Perak,1999-01-01,,,,,,,,1743,0.387,9.5,87.59302057
Perak,2000-01-01,,,,,,,,,,,88.875
Perak,2001-01-01,,,,,,,,,,,90.10833333
Perak,2002-01-01,,,,,,,,2153,0.417,7.9,90.725
Perak,2003-01-01,,,,,,,,,,,91.59166667
Perak,2004-01-01,,,,,,,,2207,0.393,4.9,92.43333333
Perak,2005-01-01,,,,,,,,,,,93.4
Perak,2006-01-01,,,,,,,,,,,94.85
Perak,2007-01-01,,,,,,,,2545,0.399,3.4,96.06666667
Perak,2008-01-01,,,,,,,,,,,97.575
Perak,2009-01-01,,,,,,,,2809,0.4,3.5,98.91666667
Perak,2010-01-01,,,,,,,,,,,100.0083333
Perak,2011-01-01,,,,,,,,,,,101.775
Perak,2012-01-01,,,,,,,,3548,0.417,1.5,103.3916667
Perak,2013-01-01,,,,,,,,,,,105.2333333
Perak,2014-01-01,,,,,,,,4268,0.366,0.7,108.8
Perak,2015-01-01,,,,,,,,,,,111.45
Perak,2016-01-01,,,,,100,99.76,100,5065,0.362,0.2,114.175
Perak,2016-01-01,,,,,100,100,100,5065,0.362,0.2,114.175
Perak,2016-01-01,,,,,97,100,100,5065,0.362,0.2,114.175
Perak,2016-01-01,,,,,100,100,100,5065,0.362,0.2,114.175
Perak,2016-01-01,,,,,100,100,100,5065,0.362,0.2,114.175
Perak,2016-01-01,,,,,100,100,100,5065,0.362,0.2,114.175
Perak,2016-01-01,,,,,100,100,100,5065,0.362,0.2,114.175
Perak,2016-01-01,,,,,99.4,99.97,100,5065,0.362,0.2,114.175
Perak,2016-01-01,,,,,97,99.48,100,5065,0.362,0.2,114.175
Perak,2016-01-01,,,,,100,100,100,5065,0.362,0.2,114.175
Perak,2016-01-01,,,,,100,100,100,5065,0.362,0.2,114.175
Perak,2017-01-01,infant,both,242,6.946437798,,,,,,,116.7083333
Perak,2017-01-01,neonatal,female,72,4.264139769,,,,,,,116.7083333
Perak,2017-01-01,neonatal,male,89,4.957388737,,,,,,,116.7083333
Perak,2017-01-01,neonatal,both,161,4.621390436,,,,,,,116.7083333
Perak,2017-01-01,infant,female,108,6.396209654,,,,,,,116.7083333
Perak,2017-01-01,infant,male,134,7.463933604,,,,,,,116.7083333
Perak,2018-01-01,infant,both,223,6.6,,,,,,,119.025
Perak,2018-01-01,infant,male,112,6.4,,,,,,,119.025
Perak,2018-01-01,infant,female,111,6.8,,,,,,,119.025
Perak,2018-01-01,neonatal,both,150,4.4,,,,,,,119.025
Perak,2018-01-01,neonatal,male,73,4.2,,,,,,,119.025
Perak,2018-01-01,neonatal,female,77,4.7,,,,,,,119.025
Perak,2019-01-01,infant,female,104,7.408714059,99.8,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,male,126,6.546644845,99.8,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,both,230,6.992369197,99.8,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,male,126,6.546644845,99.8,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,female,104,7.408714059,99.8,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,both,147,4.469035965,99.6,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,both,147,4.469035965,99.8,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,male,81,4.762744752,99.6,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,male,81,4.762744752,99.8,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,female,66,4.154601536,99.8,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,both,230,6.992369197,99.9,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,male,126,6.546644845,99.4,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,both,230,6.992369197,96.6,99.66,99.7,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,both,230,6.992369197,99.4,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,both,230,6.992369197,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,male,126,6.546644845,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,female,104,7.408714059,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,female,66,4.154601536,99.6,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,both,147,4.469035965,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,male,81,4.762744752,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,female,104,7.408714059,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,female,66,4.154601536,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,male,126,6.546644845,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,male,126,6.546644845,96.6,99.66,99.7,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,female,104,7.408714059,96.6,99.66,99.7,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,male,126,6.546644845,99.9,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,male,81,4.762744752,99.4,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,female,104,7.408714059,99.9,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,both,147,4.469035965,96.6,99.66,99.7,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,both,230,6.992369197,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,female,66,4.154601536,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,both,230,6.992369197,99.9,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,male,126,6.546644845,99.9,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,female,104,7.408714059,99.9,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,both,147,4.469035965,99.9,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,male,81,4.762744752,99.9,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,female,66,4.154601536,99.9,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,male,81,4.762744752,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,both,147,4.469035965,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,male,81,4.762744752,96.6,99.66,99.7,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,female,66,4.154601536,96.6,99.66,99.7,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,female,66,4.154601536,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,male,81,4.762744752,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,both,147,4.469035965,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,both,230,6.992369197,99.6,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,female,66,4.154601536,99.4,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,male,126,6.546644845,99.6,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,female,104,7.408714059,99.6,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,both,230,6.992369197,99.4,99.99,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,male,81,4.762744752,99.4,99.99,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,both,147,4.469035965,99.4,99.99,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,female,104,7.408714059,99.4,99.99,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,male,126,6.546644845,99.4,99.99,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,female,104,7.408714059,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,both,147,4.469035965,99.9,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,both,230,6.992369197,99.7,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,male,126,6.546644845,99.7,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,female,104,7.408714059,99.7,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,both,147,4.469035965,99.7,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,male,81,4.762744752,99.7,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,female,66,4.154601536,99.7,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,male,81,4.762744752,99.9,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,female,104,7.408714059,99.4,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,female,66,4.154601536,99.9,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,both,147,4.469035965,99.4,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,both,230,6.992369197,99.8,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,female,66,4.154601536,99.8,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,both,230,6.992369197,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,male,126,6.546644845,100,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,male,81,4.762744752,99.8,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,both,147,4.469035965,99.8,100,100,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,female,66,4.154601536,99.4,99.99,100,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,both,230,6.992369197,97.8,100,99.8,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,male,126,6.546644845,97.8,100,99.8,5645,0.377,7.3,121.25
Perak,2019-01-01,infant,female,104,7.408714059,97.8,100,99.8,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,both,147,4.469035965,97.8,100,99.8,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,male,81,4.762744752,97.8,100,99.8,5645,0.377,7.3,121.25
Perak,2019-01-01,neonatal,female,66,4.154601536,97.8,100,99.8,5645,0.377,7.3,121.25
Perak,2020-01-01,infant,both,197,6.247423334,,,,5081,,11.4,119.15
Perak,2020-01-01,infant,female,85,5.63286945,,,,5081,,11.4,119.15
Perak,2020-01-01,neonatal,both,143,4.534931659,,,,5081,,11.4,119.15
Perak,2020-01-01,neonatal,male,81,4.926108374,,,,5081,,11.4,119.15
Perak,2020-01-01,neonatal,female,62,4.108681246,,,,5081,,11.4,119.15
Perak,2020-01-01,infant,male,112,6.81140911,,,,5081,,11.4,119.15
Perak,2021-01-01,infant,both,192,6.230529595,,,,,,,121.025
Perak,2021-01-01,neonatal,male,74,4.696027415,,,,,,,121.025
Perak,2021-01-01,neonatal,both,130,4.218587747,,,,,,,121.025
Perak,2021-01-01,infant,female,88,5.844069598,,,,,,,121.025
Perak,2021-01-01,infant,male,104,6.599822312,,,,,,,121.025
Perak,2021-01-01,neonatal,female,56,3.71895338,,,,,,,121.025
Perak,2022-01-01,infant,female,93,6.5,99.2,100,99.2,5779,0.368,7.5,123.2166667
Perak,2022-01-01,infant,both,216,7.3,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,infant,male,123,8.1,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,infant,female,93,6.5,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,neonatal,female,62,4.3,94.9,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,infant,male,123,8.1,98.7,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,infant,both,216,7.3,98.7,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,neonatal,both,139,4.7,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,infant,both,216,7.3,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,infant,male,123,8.1,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,infant,female,93,6.5,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,neonatal,both,139,4.7,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,neonatal,male,77,5.1,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,neonatal,female,62,4.3,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,neonatal,male,77,5.1,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,infant,both,216,7.3,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,infant,male,123,8.1,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,infant,female,93,6.5,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,neonatal,both,139,4.7,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,neonatal,male,77,5.1,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,neonatal,female,62,4.3,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,infant,both,216,7.3,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,infant,male,123,8.1,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,infant,female,93,6.5,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,neonatal,both,139,4.7,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,neonatal,male,77,5.1,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,neonatal,female,62,4.3,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,neonatal,female,62,4.3,100,100,100,5779,0.368,7.5,123.2166667
Perak,2022-01-01,infant,both,216,7.3,97.6,100,100,5779,0.368,7.5,123.2166667
